short_url	asin	resolved_url	checked_date
https://amzn.to/4uLL49Z	B0DM5KSLVC	https://www.amazon.co.jp/dp/B0DM5KSLVC	2026-09-20
https://amzn.to/4b4kG4a	B0FGNN97CJ	https://www.amazon.co.jp/dp/B0FGNN97CJ	2026-09-20
https://amzn.to/3SoqPSr	B0D6GFKWWX	https://www.amazon.co.jp/dp/B0D6GFKWWX	2026-09-20
https://amzn.to/4vusmoG	B0GY4HN5MD	https://www.amazon.co.jp/dp/B0GY4HN5MD	2026-09-20
https://amzn.to/4uNCPu7	B0DGQ6XWTL	https://www.amazon.co.jp/dp/B0DGQ6XWTL	2026-09-20
https://amzn.to/44onMMD	B09JG64BF7	https://www.amazon.co.jp/dp/B09JG64BF7	2026-09-20
https://amzn.to/4afN2YY	B07LF5MH9R	https://www.amazon.co.jp/dp/B07LF5MH9R	2026-09-20
https://amzn.to/4vteGKE	B09C1W43RL	https://www.amazon.co.jp/dp/B09C1W43RL	2026-09-20
https://amzn.to/4xOrhK4	B0CDWXN38R	https://www.amazon.co.jp/dp/B0CDWXN38R	2026-09-20
https://amzn.to/4eFtPRK	B0F3NT2PZY	https://www.amazon.co.jp/dp/B0F3NT2PZY	2026-09-20
https://amzn.to/4eX3DDs	B0FRS7LTMC	https://www.amazon.co.jp/dp/B0FRS7LTMC	2026-09-20
https://amzn.to/4oLJALI	B001P7CWZI	https://www.amazon.co.jp/dp/B001P7CWZI	2026-09-20
https://amzn.to/4v1UrCU	B0DBZD8GB6	https://www.amazon.co.jp/dp/B0DBZD8GB6	2026-09-20
https://amzn.to/3QVjqtm	B0792FP76X	https://www.amazon.co.jp/dp/B0792FP76X	2026-09-20
https://amzn.to/4vrl2dv	B07PLS9KFF	https://www.amazon.co.jp/%E3%82%AD%E3%83%A3%E3%83%AA%E3%83%BC%E3%83%BB%E3%82%B6%E3%83%BB%E3%82%B5%E3%83%B3-CARRY-SUN-%E3%82%BD%E3%83%BC%E3%83%A9%E3%83%BC%E3%83%A9%E3%83%B3%E3%82%BF%E3%83%B3-%E3%83%9F%	2026-09-20
https://amzn.to/4oDDehf	B08W4ZTRPT	https://www.amazon.co.jp/dp/B08W4ZTRPT	2026-09-20
https://amzn.to/3QzEIMU	B00TEZOBXE	https://www.amazon.co.jp/dp/B00TEZOBXE	2026-09-20
https://amzn.to/4uPWvxG	B0D6MV5GYK	https://www.amazon.co.jp/dp/B0D6MV5GYK	2026-09-20
https://amzn.to/4oMCzdK	B085C5H9DP	https://www.amazon.co.jp/dp/B085C5H9DP	2026-09-20
https://amzn.to/43Lg8Mj	B0DK7SXJW9	https://www.amazon.co.jp/dp/B0DK7SXJW9	2026-09-20
https://amzn.to/4eohFOs	B08CV8XM26	https://www.amazon.co.jp/dp/B08CV8XM26	2026-09-20
https://amzn.to/4aegC12	B0D9MGW7MM	https://www.amazon.co.jp/dp/B0D9MGW7MM	2026-09-20
https://amzn.to/3RfnEwa	B0GWH5S38R	https://www.amazon.co.jp/QEZER-%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E5%8F%8E%E7%B4%8D-%E5%BF%AB%E9%81%A9%E6%B8%A9%E5%BA%A6%E7%9B%AE%E5%AE%897%E2%84%83%E3%80%9C16%E2%84%83-220%C3%9780cm-%E3%83	2026-09-20
https://amzn.to/44oAjjp	B0B17P4VG1	https://www.amazon.co.jp/Bears-Rock-%E3%83%99%E3%82%A2%E3%83%BC%E3%82%BA%E3%83%AD%E3%83%83%E3%82%AF-3-5%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B3%E5%AF%BE%E5%BF%9C-%E3%82%B9%E3%83%A2%E3%83%BC%E3%82%AD%E3%83	2026-09-20
https://amzn.to/3R9l3E2	B0DFW2BH1Y	https://www.amazon.co.jp/%E3%82%A4%E3%83%B3%E3%83%8A%E3%83%BC%E3%82%B7%E3%83%A5%E3%83%A9%E3%83%95-%E3%82%A4%E3%83%B3%E3%83%8A%E3%83%BC%E3%82%B7%E3%83%BC%E3%83%84-%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9%E	2026-09-20
https://amzn.to/450Akdr	B08CV8XM26	https://www.amazon.co.jp/Naturehike-%E3%82%A2%E3%82%A6%E3%83%88%E3%83%89%E3%82%A2%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%97-%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88-%E3%82%B9%E3%83%AA%E3%83%BC%E3%83%94	2026-09-20
https://amzn.to/4prUFly	B079YGPQYQ	https://www.amazon.co.jp/Bears-Rock-%E3%83%99%E3%82%A2%E3%83%BC%E3%82%BA%E3%83%AD%E3%83%83%E3%82%AF-4%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B3%E5%AF%BE%E5%BF%9C-TX-701/dp/B079YGPQYQ	2026-09-20
https://amzn.to/3QCs7sj	B0CSFNZHVR	https://www.amazon.co.jp/dp/B0CSFNZHVR	2026-09-20
https://amzn.to/4v1Ub6U	B079YGPQYQ	https://www.amazon.co.jp/dp/B079YGPQYQ	2026-09-20
https://amzn.to/43MGsWi	B07KY5D1KS	https://www.amazon.co.jp/dp/B07KY5D1KS	2026-09-20
https://amzn.to/4eFiykD	B07JMFSP1K	https://www.amazon.co.jp/dp/B07JMFSP1K	2026-09-20
https://amzn.to/4uNCrvF	B081ZPJP4T	https://www.amazon.co.jp/dp/B081ZPJP4T	2026-09-20
https://amzn.to/4aZ0Mrd	B0CSFNZHVR	https://www.amazon.co.jp/dp/B0CSFNZHVR	2026-09-20
https://amzn.to/4afjMSf	B0CNYCXRMC	https://www.amazon.co.jp/dp/B0CNYCXRMC	2026-09-20
https://amzn.to/43S2zun	B0GQDW6V52	https://www.amazon.co.jp/dp/B0GQDW6V52	2026-09-20
https://amzn.to/4gGlorU	B0CY4S11P3	https://www.amazon.co.jp/dp/B0CY4S11P3	2026-09-20
https://amzn.to/4w3IuNE	B0F7XGDD5D	https://www.amazon.co.jp/dp/B0F7XGDD5D	2026-09-20
https://amzn.to/3QXgkoI	B0F7XFGBKR	https://www.amazon.co.jp/dp/B0F7XFGBKR	2026-09-20
https://amzn.to/4vx2vfY	B0DB5TKW25	https://www.amazon.co.jp/dp/B0DB5TKW25	2026-09-20
https://amzn.to/4afMF0w	B0FGWJN4XM	https://www.amazon.co.jp/dp/B0FGWJN4XM	2026-09-20
https://amzn.to/4eYjmSN	B0FZL86GXC	https://www.amazon.co.jp/dp/B0FZL86GXC	2026-09-20
https://amzn.to/4fcOsFn	B08VN99N8L	https://www.amazon.co.jp/BUNDOK-%E3%83%90%E3%83%B3%E3%83%89%E3%83%83%E3%82%AF-BDK-75B-%E3%82%BD%E3%83%AD%E3%83%86%E3%82%A3%E3%83%94%E3%83%BC1/dp/B08VN99N8L	2026-09-20
https://amzn.to/4fd2yGx	B0CZCQJWD9	https://www.amazon.co.jp/Bears-Rock-%E3%83%99%E3%82%A2%E3%83%BC%E3%82%BA%E3%83%AD%E3%83%83%E3%82%AF-%E3%83%84%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%83%86%E3%83%B3%E3%83%88-TS-201H/dp/B0CZCQJWD9	2026-09-20
https://amzn.to/4vzu3QV	B07WHGJHBS	https://www.amazon.co.jp/BUNDOK-%E3%83%90%E3%83%B3%E3%83%89%E3%83%83%E3%82%AF-BDK-79TC-%E5%8F%8E%E7%B4%8D%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88-%E3%83%9A%E3%82%B0%E6%94%B9%E8%89%AF%E3%80%901%E4	2026-09-20
https://amzn.to/4aQTx4M	B0BCD74LZ1	https://www.amazon.co.jp/BUNDOK-%E3%83%90%E3%83%B3%E3%83%89%E3%83%83%E3%82%AF-%E3%82%BD%E3%83%AD%E3%83%89%E3%83%BC%E3%83%A01-%E3%82%AA%E3%83%AA%E3%83%BC%E3%83%96/dp/B0BCD74LZ1	2026-09-20
https://amzn.to/4vVbnMq	B0CQYD2JDF	https://www.amazon.co.jp/TOMOUNT-20D%E3%83%8A%E3%82%A4%E3%83%AD%E3%83%B3-%E3%83%90%E3%83%83%E3%82%AF%E3%83%91%E3%83%83%E3%82%AF%E3%83%86%E3%83%B3%E3%83%88-%E8%80%90%E6%B0%B4%E5%9C%A73000mm-%E5%89%8D%E	2026-09-20
https://amzn.to/4w3IOfk	B0DBDCVPFP	https://www.amazon.co.jp/dp/B0DBDCVPFP	2026-09-20
https://amzn.to/4b3Hcdo	B09C27KTG9	https://www.amazon.co.jp/PYKES-PEAK-%E3%83%91%E3%82%A4%E3%82%AF%E3%82%B9%E3%83%94%E3%83%BC%E3%82%AF-TOURING-OFFWHITE/dp/B09C27KTG9	2026-09-20
https://amzn.to/3SG9fcC	B0CZCQJWD9	https://www.amazon.co.jp/dp/B0CZCQJWD9	2026-09-20
https://amzn.to/3QXHax1	B08LK9Z3FK	https://www.amazon.co.jp/dp/B08LK9Z3FK	2026-09-20
https://amzn.to/43S2xTh	B0BCD74LZ1	https://www.amazon.co.jp/dp/B0BCD74LZ1	2026-09-20
https://amzn.to/4uWmXFV	B08G44M7DL	https://www.amazon.co.jp/dp/B08G44M7DL	2026-09-20
https://amzn.to/4xJPIbi	B0B1H7K61K	https://www.amazon.co.jp/dp/B0B1H7K61K	2026-09-20
https://amzn.to/4uWmZh1	B07WHGJHBS	https://www.amazon.co.jp/dp/B07WHGJHBS	2026-09-20
https://amzn.to/4uXr6JD	B0BRPNY9D7	https://www.amazon.co.jp/dp/B0BRPNY9D7	2026-09-20
https://amzn.to/4vZOlDD	B0CZCQJWD9	https://www.amazon.co.jp/dp/B0CZCQJWD9	2026-09-20
https://amzn.to/4oDDRHD	B07N6PKRZJ	https://www.amazon.co.jp/dp/B07N6PKRZJ	2026-09-20
https://amzn.to/4oJHjkj	B0861ZTY7B	https://www.amazon.co.jp/dp/B0861ZTY7B	2026-09-20
https://amzn.to/4w3gI3Y	B0BHD6D791	https://www.amazon.co.jp/dp/B0BHD6D791	2026-09-20
https://amzn.to/4aMfzFH	B0DSLJ7YZD	https://www.amazon.co.jp/dp/B0DSLJ7YZD	2026-09-20
https://amzn.to/4gBn71Z	B0GVH5KVF4	https://www.amazon.co.jp/%E3%83%84%E3%83%BC%E3%83%AB%E3%83%BC%E3%83%A0%E3%83%86%E3%83%B3%E3%83%88-230T%E3%83%9D%E3%83%AA%E3%82%A8%E3%82%B9%E3%83%86%E3%83%AB-PU3000mm-%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%	2026-09-20
https://amzn.to/3QRpT8G	B0FK3Q5HP2	https://www.amazon.co.jp/dp/B0FK3Q5HP2	2026-09-20
